Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
08/10/2015,2015XX216378,131146,ON#2392,462,2,76
30/05/2018,2018XX265714,125146,ON#2444,462,2,80
07/12/2016,2016YY225954,126211,ON#2417,462,1,80
06/12/2016,2016XX246156,131776,ON#2430,462,1,90
15/11/2018,2018XX237336,121876,ON#2397,462,2,77
22/10/2016,2016XX269634,125686,ON#2371,462,5,77
15/12/2017,2017XX240339,130186,ON#2441,462,5,82
28/12/2018,2018XX246324,123511,ON#2423,462,2,89
03/04/2018,2018XX263474,127081,ON#2390,462,3,87
13/07/2017,2017XX215846,125146,ON#2432,462,5,86
12/12/2016,2016XX247066,123886,ON#2357,462,5,83
07/03/2015,2015XX219395,124426,ON#2441,462,2,77
22/03/2018,2018XX236153,124201,ON#2428,462,5,78
25/10/2016,2016XX224344,128416,ON#2362,462,4,89
10/12/2017,2017XX248543,127696,ON#2402,463,1,79
18/08/2017,2017XX212556,130996,ON#2364,463,1,82
14/11/2017,2017XX256796,127996,ON#2394,463,4,88
05/02/2015,2015XX223539,130306,ON#2359,463,4,75
22/09/2016,2016XX255480,129676,ON#2363,463,2,83
28/11/2016,2016XX273750,130696,ON#2448,463,3,80
30/07/2018,2018YY214103,131581,ON#2409,463,4,76
16/12/2015,2015XX227620,126301,ON#2414,463,3,83
15/12/2015,2015XX273575,126616,ON#2358,463,3,78
21/08/2018,2018XX233248,124936,ON#2355,463,3,76
12/07/2017,2017XX281135,128626,ON#2417,463,3,78
17/05/2018,2018YY267569,129481,ON#2400,463,2,89
16/09/2015,2015XX249236,127621,ON#2398,463,3,80
21/12/2017,2017XX262368,121366,ON#2363,463,4,81
30/06/2015,2015XX258098,124951,ON#2439,463,2,75
15/12/2017,2017XX232583,125221,ON#2402,463,5,78
28/06/2017,2017XX234116,127891,ON#2428,463,1,88
29/10/2018,2018XX251399,129931,ON#2411,463,3,83
07/03/2018,2018XX226318,122881,ON#2430,463,5,77
17/03/2018,2018XX231232,129466,ON#2373,463,3,82
02/10/2017,2017XX227739,127081,ON#2448,463,5,80
21/08/2015,2015XX268759,130831,ON#2435,463,2,75
05/07/2016,2016XX269704,122266,ON#2376,463,4,82
13/10/2017,2017XX263670,131806,ON#2407,463,2,90
25/12/2018,2018XX232408,129616,ON#2422,463,4,80
24/04/2018,2018XX251364,130471,ON#2420,463,4,76
05/07/2015,2015XX263159,122551,ON#2385,463,1,78
25/10/2018,2018YY243888,127396,ON#2359,463,5,75
16/09/2017,2017XX278454,122431,ON#2446,463,2,83
02/06/2018,2018XX221411,122011,ON#2356,463,5,89
20/11/2015,2015XX266477,130381,ON#2379,463,3,85
15/04/2015,2015XX263831,130576,ON#2434,463,1,82
14/12/2016,2016XX216161,127621,ON#2391,463,5,84
18/12/2018,2018XX274842,130996,ON#2366,463,4,78
22/10/2015,2015YY247185,126226,ON#2420,464,1,88
17/12/2017,2017YY211632,123781,ON#2394,464,2,81
02/11/2018,2018XX268164,124951,ON#2386,464,1,83
03/07/2015,2015XX215685,123436,ON#2376,464,2,80
23/08/2017,2017XX233605,123121,ON#2407,464,2,90
19/08/2015,2015XX234508,121231,ON#2445,464,5,81
18/04/2016,2016XX221845,125941,ON#2402,464,1,77
25/09/2015,2015XX217932,130756,ON#2414,464,4,87
14/04/2018,2018XX218072,122326,ON#2436,464,1,88
24/09/2017,2017XX261563,128881,ON#2366,464,2,87
03/11/2016,2016YY248221,126571,ON#2368,464,3,88
13/06/2017,2017YY212409,125326,ON#2417,464,5,84
18/12/2018,2018XX232149,123421,ON#2393,464,5,88
21/07/2018,2018XX262431,130126,ON#2400,464,5,85
27/04/2018,2018XX224421,129151,ON#2404,464,5,76
28/04/2018,2018YY259099,124186,ON#2396,464,2,81
25/12/2017,2017XX276774,123691,ON#2381,464,5,85
07/10/2016,2016YY220228,122701,ON#2349,464,3,76
15/06/2018,2018XX272987,125821,ON#2406,464,1,89
07/06/2018,2018XX255711,129196,ON#2386,464,1,84
11/10/2017,2017XX223490,131806,ON#2432,464,4,88
28/07/2017,2017XX265980,122266,ON#2417,464,4,80
09/11/2016,2016XX242565,125596,ON#2423,464,3,75
03/03/2017,2017XX270054,131221,ON#2389,464,4,82
05/03/2015,2015XX216021,128551,ON#2374,464,2,81
12/08/2018,2018XX247836,132541,ON#2382,464,5,78
23/12/2016,2016XX273589,125896,ON#2385,464,3,79
19/12/2018,2018XX219038,129766,ON#2397,464,3,75
20/02/2018,2018YY238505,130486,ON#2399,464,5,87
09/08/2018,2018XX222972,128656,ON#2387,464,3,82
15/10/2018,2018XX220144,126061,ON#2355,464,2,89
28/04/2016,2016XX242747,121276,ON#2421,465,3,87
21/02/2015,2015YY258840,126151,ON#2366,465,1,86
23/10/2018,2018XX278594,125116,ON#2355,465,1,76
13/11/2018,2018XX279868,129151,ON#2365,465,5,78
17/05/2018,2018XX219283,126856,ON#2384,465,4,83
25/04/2016,2016YY223721,122296,ON#2450,465,3,85
28/07/2017,2017XX264790,127441,ON#2403,465,1,81
28/12/2017,2017XX256124,130741,ON#2361,465,1,87
24/09/2018,2018XX240234,129961,ON#2360,465,5,84
04/12/2017,2017XX220578,132976,ON#2371,465,4,79
13/08/2016,2016XX237770,130726,ON#2388,465,5,82
27/12/2017,2017XX234228,121906,ON#2427,465,2,81
14/06/2015,2015XX224981,121141,ON#2359,465,5,90
05/12/2015,2015YY245400,132346,ON#2400,465,5,83
03/05/2015,2015XX275528,130696,ON#2351,465,2,89
02/05/2018,2018XX240241,125641,ON#2412,465,4,84
16/07/2017,2017XX263978,128356,ON#2366,465,5,75
10/10/2018,2018XX250657,125731,ON#2358,465,5,90
21/08/2015,2015XX268759,130831,ON#2425,465,3,79
10/11/2017,2017XX225961,128446,ON#2390,465,4,76
19/12/2018,2018XX271335,131041,ON#2407,465,3,86
10/12/2018,2018YY244140,130831,ON#2374,465,1,77
04/02/2017,2017YY227578,123421,ON#2388,465,3,89
20/12/2015,2015XX261731,129331,ON#2401,465,5,87
27/12/2015,2015YY263243,121291,ON#2352,466,4,76
30/08/2018,2018XX279126,126946,ON#2448,466,4,89
28/12/2017,2017XX240899,125761,ON#2447,466,3,75
17/03/2017,2017XX280169,125146,ON#2412,466,1,88
24/10/2018,2018XX228698,122431,ON#2432,466,5,88
21/06/2015,2015YY225401,130456,ON#2405,466,3,84
16/12/2017,2017XX257846,132421,ON#2421,466,2,89
05/11/2015,2015XX264692,124246,ON#2352,466,4,89
10/11/2017,2017XX228187,129076,ON#2441,466,5,76
20/04/2017,2017XX247584,132046,ON#2406,466,2,81
20/12/2016,2016XX262893,132586,ON#2418,466,2,89
08/08/2017,2017XX246478,123481,ON#2375,466,5,89
21/10/2015,2015XX244917,129106,ON#2386,466,3,83
21/06/2018,2018XX222545,129451,ON#2401,466,3,79
23/11/2018,2018XX241354,126016,ON#2410,466,2,77
13/12/2016,2016YY278433,127036,ON#2388,466,2,75
04/04/2017,2017XX215195,121426,ON#2436,466,2,77
23/06/2018,2018YY261808,127921,ON#2390,466,5,82
12/12/2017,2017XX273400,129751,ON#2381,466,5,90
13/06/2018,2018XX233388,123886,ON#2409,466,5,85
15/12/2018,2018XX218842,124171,ON#2377,466,1,89
17/03/2016,2016XX268136,131971,ON#2366,466,1,85
25/08/2017,2017XX274156,124081,ON#2360,466,3,87
22/06/2017,2017XX225422,121396,ON#2401,466,2,80
28/12/2016,2016XX242187,128671,ON#2440,466,5,86
05/12/2018,2018XX229216,124756,ON#2351,466,3,85
11/10/2017,2017XX277131,122881,ON#2384,466,2,77
13/06/2016,2016XX243069,126271,ON#2353,466,1,81
02/11/2018,2018YY250790,132151,ON#2391,466,4,88
13/05/2017,2017XX235467,132286,ON#2386,466,3,80
27/08/2015,2015XX280232,128296,ON#2350,466,2,86
17/12/2015,2015XX224470,131416,ON#2384,466,1,83
13/12/2015,2015XX233822,124111,ON#2407,466,3,84
27/07/2017,2017XX212003,126916,ON#2415,467,1,78
23/04/2015,2015YY269270,123796,ON#2369,467,4,82
24/11/2017,2017XX276697,126001,ON#2388,467,3,75
08/06/2017,2017XX240031,123121,ON#2393,467,4,79
18/10/2018,2018XX223728,121336,ON#2426,467,2,83
06/12/2016,2016XX255599,125746,ON#2410,467,4,85
12/12/2015,2015XX276522,127381,ON#2384,467,1,86
04/08/2017,2017XX241242,125866,ON#2429,467,5,81
06/04/2018,2018XX258966,130186,ON#2380,467,3,87
18/10/2015,2015XX215153,122626,ON#2369,467,5,82
21/12/2016,2016XX235271,127996,ON#2398,467,3,81
11/12/2017,2017XX231148,127336,ON#2437,467,1,75
03/12/2018,2018YY275003,129421,ON#2409,467,2,89
27/12/2017,2017XX266379,122656,ON#2434,467,1,77
06/10/2017,2017XX260408,124636,ON#2378,467,2,81
09/11/2018,2018XX216700,123361,ON#2413,467,3,85
23/10/2018,2018XX247213,131551,ON#2432,467,5,85
25/05/2018,2018YY240045,128056,ON#2361,467,1,85
18/07/2017,2017XX234725,129301,ON#2391,467,2,88
15/12/2016,2016XX234354,125581,ON#2375,467,4,89
12/12/2017,2017XX256761,124861,ON#2383,467,5,81
26/10/2018,2018XX223217,121186,ON#2429,467,4,89
07/12/2018,2018XX255809,123091,ON#2427,467,1,89
04/06/2016,2016XX261983,127981,ON#2443,467,5,86
02/02/2018,2018XX262963,126361,ON#2410,467,2,85
02/10/2015,2015XX221068,128011,ON#2441,467,5,84
24/12/2018,2018XX267835,126571,ON#2406,467,3,82
12/10/2018,2018XX278111,127741,ON#2437,467,5,85
19/12/2015,2015XX235915,128896,ON#2418,467,1,78
08/04/2015,2015XX215776,123826,ON#2370,467,2,76
05/06/2018,2018XX231127,123331,ON#2401,467,3,89
19/12/2017,2017XX223910,121306,ON#2393,468,1,87
13/03/2015,2015YY221887,131206,ON#2418,468,2,79
12/06/2015,2015XX215062,130006,ON#2419,468,2,89
28/09/2017,2017YY257923,131986,ON#2362,468,1,84
11/12/2015,2015XX259701,131116,ON#2356,468,5,75
29/06/2016,2016XX232093,126961,ON#2374,468,1,90
16/10/2018,2018XX233101,123001,ON#2389,468,5,78
19/07/2016,2016XX233500,131671,ON#2392,468,1,82
16/03/2016,2016XX227305,127306,ON#2408,468,1,85
30/10/2015,2015XX252099,127681,ON#2446,468,2,83
17/05/2018,2018XX247710,130951,ON#2410,468,5,84
05/11/2015,2015XX264692,124246,ON#2393,468,3,79
18/12/2015,2015XX230588,133006,ON#2413,468,3,83
03/11/2018,2018XX258777,122266,ON#2352,468,5,86
27/10/2017,2017XX281170,131821,ON#2367,468,2,75
10/12/2018,2018XX213620,121546,ON#2434,468,3,86
28/10/2018,2018YY236930,124141,ON#2366,468,3,90
25/12/2018,2018XX234914,129931,ON#2412,468,4,79
15/12/2017,2017XX232583,125221,ON#2387,468,3,76
29/10/2018,2018XX229615,126391,ON#2363,468,2,77
04/02/2018,2018YY225247,124426,ON#2408,468,2,77
14/06/2015,2015XX224981,121141,ON#2419,468,5,79
26/05/2018,2018XX240920,127861,ON#2361,468,1,76
19/12/2017,2017XX256474,121231,ON#2368,468,1,77
11/05/2018,2018XX226283,129316,ON#2391,468,1,76
29/10/2018,2018XX251399,129931,ON#2350,468,4,88
05/04/2018,2018YY231029,132571,ON#2445,468,1,80
26/10/2016,2016XX267723,125101,ON#2431,468,1,82
03/12/2017,2017XX275017,124381,ON#2395,468,1,80
24/05/2018,2018XX247864,126466,ON#2448,468,4,75
15/12/2018,2018XX263012,122281,ON#2412,468,5,77
14/09/2017,2017XX237056,130951,ON#2356,468,5,86
02/02/2018,2018XX262963,126361,ON#2437,468,5,84
10/06/2018,2018XX246023,128716,ON#2379,468,3,83
03/12/2015,2015XX215020,124936,ON#2424,468,1,79
12/10/2018,2018YY264111,123136,ON#2354,468,2,79
15/02/2018,2018XX224491,125881,ON#2371,468,2,76
04/05/2015,2015XX223504,127531,ON#2393,468,4,77
04/09/2015,2015XX244903,122866,ON#2360,469,4,78
28/11/2017,2017XX253758,127006,ON#2444,469,5,90
05/12/2017,2017XX274968,121396,ON#2352,469,3,84
15/06/2015,2015XX218023,121906,ON#2401,469,4,88
09/05/2017,2017XX241690,128251,ON#2433,469,4,80
22/11/2018,2018XX278307,123946,ON#2412,469,3,86
21/08/2018,2018XX233248,124936,ON#2367,469,4,75
07/05/2016,2016XX235754,132331,ON#2368,469,3,81
28/02/2016,2016XX279959,131476,ON#2351,469,2,75
05/12/2016,2016XX221460,130666,ON#2435,469,4,86
22/04/2017,2017YY245092,127576,ON#2441,469,1,87
28/09/2017,2017XX257195,132166,ON#2353,469,2,88
06/05/2015,2015XX262214,126916,ON#2349,469,1,76
03/10/2018,2018XX234214,121951,ON#2367,469,3,77
27/09/2017,2017YY211618,132541,ON#2405,469,2,75
18/12/2016,2016YY249334,126946,ON#2423,469,2,82
08/12/2018,2018XX243559,130186,ON#2357,469,5,83
20/11/2018,2018XX217645,123376,ON#2364,469,2,77
06/07/2017,2017XX222195,123316,ON#2375,469,2,81
23/06/2018,2018YY261808,127921,ON#2356,469,4,79
19/12/2017,2017XX256474,121231,ON#2386,469,4,85
06/09/2015,2015XX221278,131761,ON#2365,469,4,86
16/10/2018,2018YY227865,130591,ON#2355,469,1,81
11/05/2017,2017XX234571,122791,ON#2425,469,5,76
26/08/2018,2018XX232506,126886,ON#2413,469,5,83
26/08/2016,2016XX265504,132991,ON#2436,469,5,84
30/06/2017,2017XX263943,125251,ON#2445,469,5,78
03/12/2015,2015XX245939,131866,ON#2381,469,3,83
07/02/2016,2016XX260849,131731,ON#2409,469,3,80
20/12/2017,2017XX219577,122161,ON#2444,469,1,76
21/11/2018,2018XX214278,130201,ON#2426,469,3,88
16/12/2017,2017XX211520,132586,ON#2349,469,2,77
12/02/2017,2017XX253100,128581,ON#2382,469,4,76
26/12/2017,2017XX224554,128566,ON#2368,469,4,84
28/11/2017,2017XX227809,122311,ON#2450,469,5,89
25/02/2018,2018XX215832,127606,ON#2450,469,3,78
13/05/2015,2015XX254192,124876,ON#2419,469,3,80
12/12/2015,2015XX217106,130186,ON#2428,470,4,85
28/12/2016,2016YY271195,123991,ON#2349,470,4,82
02/12/2018,2018XX274352,123781,ON#2437,470,4,86
02/05/2017,2017XX277887,130471,ON#2386,470,3,84
05/05/2016,2016XX221880,129706,ON#2411,470,3,90
06/03/2017,2017YY219717,130066,ON#2433,470,5,87
09/08/2017,2017XX223322,126826,ON#2407,470,3,88
02/07/2015,2015YY276872,128221,ON#2411,470,3,76
02/12/2016,2016XX224358,132781,ON#2450,470,3,79
13/07/2018,2018XX219654,131281,ON#2402,470,5,87
29/08/2018,2018XX257244,125551,ON#2380,470,5,78
22/12/2016,2016XX238232,124966,ON#2426,470,4,85
26/11/2017,2017XX264531,126706,ON#2367,470,5,81
02/10/2016,2016XX215839,124051,ON#2366,470,2,86
15/05/2018,2018XX242446,123466,ON#2429,470,1,87
18/10/2017,2017XX270943,131236,ON#2377,470,5,76
05/12/2016,2016XX272931,131446,ON#2404,470,1,78
30/12/2016,2016XX252043,130081,ON#2396,470,2,86
30/05/2015,2015XX267219,132121,ON#2370,470,4,75
15/12/2018,2018YY247892,132976,ON#2404,470,5,78
23/09/2018,2018XX242250,132601,ON#2400,470,3,80
28/06/2018,2018XX245365,130966,ON#2406,470,3,89
03/12/2015,2015XX212360,128686,ON#2383,470,3,87
29/11/2016,2016XX221502,129766,ON#2351,470,5,90
15/06/2018,2018YY244574,121891,ON#2411,470,4,79
21/05/2018,2018XX211828,131326,ON#2406,470,3,86
30/12/2016,2016XX269536,121711,ON#2362,470,2,78
26/12/2017,2017XX219409,123616,ON#2402,470,3,85
18/06/2017,2017YY228250,128326,ON#2392,470,3,86
27/05/2016,2016XX248515,122221,ON#2411,470,5,80
10/10/2018,2018XX263411,127126,ON#2416,470,5,90
03/08/2016,2016XX251931,125341,ON#2395,470,1,88
28/07/2016,2016XX274163,124696,ON#2360,470,1,85
16/04/2017,2017XX251784,131236,ON#2384,470,4,87
13/07/2018,2018XX230637,131296,ON#2382,470,5,83
21/10/2015,2015XX237210,129331,ON#2398,470,3,81
10/07/2015,2015XX227025,122821,ON#2375,471,3,80
02/07/2015,2015XX222216,123736,ON#2406,471,1,79
12/09/2015,2015XX238225,125791,ON#2356,471,3,80
14/06/2015,2015XX251378,125116,ON#2433,471,2,81
21/09/2017,2017XX262354,124591,ON#2356,471,2,80
27/10/2015,2015YY263936,126076,ON#2439,471,3,78
02/12/2018,2018XX256075,125116,ON#2389,471,4,81
02/07/2015,2015YY276872,128221,ON#2427,471,1,76
16/10/2016,2016XX216315,122686,ON#2403,471,3,75
26/12/2018,2018YY258882,132046,ON#2412,471,4,88
03/06/2018,2018XX234347,124696,ON#2389,471,5,83
19/04/2015,2015XX256530,131431,ON#2381,471,5,82
19/12/2018,2018XX254647,128431,ON#2410,471,3,90
11/07/2018,2018YY242796,123001,ON#2411,471,3,82
22/10/2015,2015XX280036,128671,ON#2398,471,3,77
06/12/2017,2017YY242824,125026,ON#2358,471,3,85
28/11/2017,2017XX237028,124441,ON#2375,471,3,88
11/04/2018,2018XX267037,127411,ON#2378,471,3,84
14/12/2016,2016XX264286,126016,ON#2353,471,3,77
22/09/2017,2017XX234627,131776,ON#2354,471,4,85
18/12/2016,2016XX237938,122776,ON#2368,471,3,78
04/09/2017,2017XX215363,121441,ON#2367,471,2,77
07/12/2016,2016XX264965,130891,ON#2444,471,2,78
04/10/2018,2018XX278839,129406,ON#2395,471,1,89
28/05/2018,2018XX248844,126346,ON#2379,471,5,90
23/12/2016,2016XX268500,125941,ON#2379,471,1,89
11/12/2018,2018YY221362,132961,ON#2399,471,3,84
14/03/2018,2018XX266022,128566,ON#2446,471,1,85
28/09/2016,2016XX219115,132061,ON#2374,471,3,81
27/04/2016,2016YY228194,132061,ON#2387,471,2,85
14/10/2016,2016YY240220,127726,ON#2369,471,5,89
16/12/2016,2016XX224386,124336,ON#2365,472,1,80
24/11/2017,2017XX243874,131851,ON#2412,472,3,76
22/07/2015,2015YY228348,129436,ON#2355,472,3,85
28/10/2018,2018YY251168,123271,ON#2430,472,3,89
05/05/2016,2016XX223665,129451,ON#2424,472,4,89
09/12/2018,2018XX256439,124426,ON#2441,472,2,86
06/03/2017,2017YY219717,130066,ON#2396,472,5,81
03/12/2018,2018XX276130,129016,ON#2424,472,5,89
24/09/2015,2015XX221852,130606,ON#2360,472,1,82
07/05/2016,2016XX235754,132331,ON#2422,472,2,85
03/05/2016,2016YY233353,129061,ON#2360,472,3,84
26/06/2017,2017XX250482,127156,ON#2389,472,2,76
28/09/2016,2016YY211590,132481,ON#2368,472,4,77
18/08/2017,2017XX232884,121591,ON#2442,472,1,79
02/12/2018,2018XX229755,123661,ON#2363,472,3,78
25/12/2015,2015XX274247,124096,ON#2449,472,3,76
29/12/2015,2015XX263558,131641,ON#2434,472,5,78
02/12/2017,2017XX238911,129301,ON#2372,472,4,87
19/03/2018,2018XX275920,123916,ON#2370,472,2,83
10/07/2016,2016XX213081,128851,ON#2444,472,1,84
23/12/2017,2017YY243790,126586,ON#2379,472,2,79
18/07/2015,2015XX255627,125536,ON#2427,472,2,77
18/11/2015,2015XX235607,132631,ON#2369,472,4,88
02/10/2017,2017XX235796,127906,ON#2435,472,3,88
04/10/2017,2017YY216028,130681,ON#2388,472,5,79
15/08/2016,2016XX254577,132421,ON#2411,472,3,76
15/12/2017,2017XX257538,124291,ON#2366,472,3,87
28/09/2016,2016XX232401,123136,ON#2410,472,1,82
08/10/2016,2016XX275297,121636,ON#2369,472,2,82
19/12/2018,2018XX267877,122401,ON#2362,472,4,82
04/07/2018,2018XX256719,128911,ON#2363,472,4,84
19/10/2018,2018XX217393,131086,ON#2423,473,1,83
17/08/2017,2017XX268213,121471,ON#2375,473,2,87
20/07/2018,2018XX252057,121516,ON#2445,473,3,79
28/05/2016,2016XX235663,125821,ON#2368,473,3,79
07/10/2017,2017XX214194,128611,ON#2367,473,5,89
21/02/2015,2015YY258840,126151,ON#2439,473,3,83
16/10/2016,2016YY241732,129466,ON#2445,473,4,78
13/12/2018,2018XX241599,129541,ON#2368,473,3,85
26/12/2017,2017YY227942,125731,ON#2377,473,4,87
07/10/2016,2016XX254451,128281,ON#2419,473,5,82
20/06/2018,2018XX250188,131491,ON#2406,473,5,87
29/08/2017,2017XX227557,126256,ON#2417,473,4,86
23/10/2017,2017XX220956,131086,ON#2380,473,4,77
08/12/2018,2018XX245498,124291,ON#2426,473,3,81
25/07/2018,2018YY262529,128746,ON#2358,473,2,84
02/10/2018,2018XX219122,131986,ON#2435,473,1,86
18/06/2017,2017XX269648,122011,ON#2425,473,5,75
04/02/2016,2016XX252456,121576,ON#2447,473,5,88
07/07/2017,2017YY278685,123706,ON#2386,473,2,84
21/10/2017,2017XX245729,125326,ON#2412,473,5,83
26/04/2018,2018XX216406,126946,ON#2384,473,3,82
12/11/2015,2015XX239751,121351,ON#2430,473,1,89
09/05/2017,2017XX246002,123436,ON#2407,473,3,81
22/04/2018,2018XX228369,132166,ON#2349,473,3,83
03/12/2016,2016XX271440,124996,ON#2440,473,2,90
30/11/2017,2017XX265049,124876,ON#2439,473,1,82
04/09/2018,2018XX252960,131341,ON#2393,473,3,85
15/12/2018,2018YY229370,122041,ON#2364,473,4,75
28/10/2016,2016XX240759,130966,ON#2436,473,2,86
22/06/2017,2017XX237133,131086,ON#2426,473,4,84
03/06/2017,2017XX269368,124876,ON#2432,473,5,76
13/12/2017,2017XX281037,129751,ON#2372,473,2,83
14/11/2017,2017XX256796,127996,ON#2438,474,3,88
25/10/2015,2015XX234557,127171,ON#2407,474,4,89
21/12/2018,2018XX229944,128191,ON#2381,474,5,90
21/08/2018,2018XX229853,123061,ON#2376,474,2,82
06/08/2015,2015XX268997,128956,ON#2419,474,2,90
22/09/2016,2016XX255480,129676,ON#2404,474,3,85
05/09/2015,2015XX237574,132781,ON#2421,474,5,86
20/06/2017,2017XX281156,122626,ON#2405,474,5,80
03/12/2018,2018YY258434,127141,ON#2433,474,2,83
12/08/2016,2016XX253450,123706,ON#2399,474,1,88
24/07/2017,2017XX251714,126181,ON#2413,474,4,84
26/04/2018,2018YY228747,123406,ON#2414,474,3,80
08/07/2016,2016XX253254,124921,ON#2360,474,1,82
17/07/2018,2018XX267086,121366,ON#2407,474,1,88
02/10/2016,2016XX215839,124051,ON#2440,474,2,83
24/11/2018,2018XX251126,127216,ON#2413,474,1,79
24/12/2017,2017XX271342,128311,ON#2381,474,1,81
03/11/2016,2016YY248221,126571,ON#2365,474,5,89
09/07/2015,2015YY220375,127531,ON#2429,474,4,82
25/12/2017,2017XX235019,127891,ON#2411,474,3,86
23/08/2017,2017YY222503,124486,ON#2396,474,5,77
26/06/2016,2016YY263341,129556,ON#2399,474,5,85
15/02/2018,2018XX238519,122821,ON#2374,474,4,85
19/12/2017,2017XX277439,132646,ON#2366,474,5,89
22/12/2018,2018XX216343,129946,ON#2395,474,1,79
22/10/2016,2016XX269634,125686,ON#2363,474,1,90
21/02/2015,2015XX279140,132976,ON#2419,474,5,89
15/06/2018,2018XX272987,125821,ON#2363,474,2,85
17/10/2017,2017YY245582,122236,ON#2435,474,1,77
17/10/2017,2017XX234550,127606,ON#2443,474,1,86
22/04/2015,2015XX274436,127801,ON#2421,474,3,77
26/12/2017,2017XX259897,132766,ON#2403,474,1,81
09/12/2016,2016YY262620,130696,ON#2397,474,1,79
14/05/2018,2018XX246289,132991,ON#2387,474,5,81
13/12/2016,2016XX274177,129361,ON#2419,474,2,80
19/04/2018,2018XX259358,131386,ON#2377,474,2,83
08/03/2015,2015YY280603,123361,ON#2358,474,5,78
13/10/2017,2017XX262361,130291,ON#2402,474,5,83
14/12/2018,2018XX246590,122206,ON#2425,474,4,86
12/10/2016,2016XX237147,131671,ON#2368,474,1,87
03/10/2017,2017XX237945,128026,ON#2365,474,2,78
19/05/2016,2016YY274646,129076,ON#2379,474,2,83
23/09/2017,2017XX251469,130141,ON#2432,474,4,87
23/12/2015,2015XX212577,132136,ON#2411,474,1,82
13/11/2016,2016XX213494,128581,ON#2426,475,2,82
21/12/2017,2017XX221985,129676,ON#2414,475,5,81
17/02/2015,2015XX227004,124426,ON#2423,475,2,79
07/12/2017,2017YY225989,125761,ON#2403,475,4,81
09/12/2015,2015XX215986,132286,ON#2418,475,1,89
18/12/2015,2015XX257139,128581,ON#2422,475,2,82
14/05/2018,2018XX266673,130741,ON#2350,475,1,88
15/08/2017,2017XX212591,130711,ON#2362,475,5,79
16/10/2016,2016XX257062,123106,ON#2378,475,1,87
08/11/2018,2018XX219787,129256,ON#2363,475,5,80
22/11/2017,2017XX255942,126856,ON#2449,475,2,83
07/12/2018,2018XX279154,126676,ON#2448,475,1,77
28/12/2016,2016XX256397,127261,ON#2432,475,5,84
17/12/2018,2018XX247521,129346,ON#2444,475,3,89
11/10/2016,2016YY258455,124876,ON#2363,475,4,88
16/11/2017,2017XX253310,130366,ON#2368,475,5,76
10/11/2018,2018XX253086,125956,ON#2414,475,3,89
04/02/2016,2016XX232310,132076,ON#2368,475,3,83
12/11/2015,2015XX228047,124351,ON#2447,475,5,89
08/10/2018,2018XX274905,124351,ON#2376,475,1,89
29/10/2018,2018XX232513,128791,ON#2421,475,4,87
03/12/2018,2018YY275003,129421,ON#2407,475,3,82
